DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,AGE,SEX,EDUCATION_LEV,DOMAIN,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,BASE_PER
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),EST,11_3,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_11,2023,26.4791303004422,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LTU,11_3,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_11,2023,16.7648107332255,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),KOR,1_3,USD_HH_PPP,_T,_T,_T,HSL_1,2023,247318,A,0,2,2022
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CRI,2_1,PT_POP_Y25T64,_T,_T,_T,HSL_2,2023,67.228,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DNK,2_2,PT_WG_SAL_M_MEDIAN,_T,_T,_T,HSL_2,2022,5.8370885927,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CHE,2_3,PT_LF,_T,_T,_T,HSL_2,2023,1.27077055412844,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NOR,2_3,PT_LF_SUB,OLD,_T,_T,HSL_2,2023,0.339552763819095,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SWE,2_3,PT_LF_SUB,YOUNG,_T,_T,HSL_2,2023,0.348234568719751,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),EST,2_6,PT_SAL_SUB,OLD,_T,_T,HSL_2,2015,25.3611793518066,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),KOR,2_6,PT_SAL_SUB,OLD,_T,_T,HSL_2,2005,43.5682220458984,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),PRT,2_6,PT_SAL_SUB,OLD,_T,_T,HSL_2,2015,32.2673797607422,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ESP,2_7,PT_SAL,_T,_T,_T,HSL_2,2023,2.61,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CHE,3_1,PT_HH,_T,_T,_T,HSL_3,2021,4.96686808764935,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NOR,4_1,H_D,_T,_T,_T,HSL_4,2010,15.665229,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DEU,4_4,0_TO_10,_T,_T,_T,HSL_4,2022,6.96318856221717,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GBR,5_1,Y,_T,_T,_T,HSL_5,2022,80.9,E,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FRA,5_2,PT_POP_Y_GE16_SUB,YOUNG,_T,_T,HSL_5,2023,89.3,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVK,5_2_DEP,PT_POP_Y_GE16,_T,_T,_T,HSL_5,2023,11.5,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NLD,5_3,DT_10P5HB,_T,_T,_T,HSL_5,2023,14.6186546059923,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LUX,5_4,PT_POP_Y_GE15,_T,_T,_T,HSL_5,2019,8.3,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),AUS,6_1,PO,_T,_T,_T,HSL_6,2022,498.05,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LTU,6_4,PO,MID,_T,_T,HSL_6,2014,273.67399,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ITA,7_4,PT_POP_Y_GE16_SUB,OLD,_T,_T,HSL_7,2022,6.72866615092695,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FIN,8_1,PT_POP_Y16T65,_T,_T,_T,HSL_8,2023,20.864081,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),COL,8_1,PT_POP_Y16T65_SUB,MID,_T,_T,HSL_8,2023,25.855045,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CRI,8_1,PT_POP_Y16T65_SUB,YOUNG,_T,_T,HSL_8,2023,22.648794,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NOR,8_1,PT_POP_Y16T65_SUB,YOUNG,_T,_T,HSL_8,2023,36.633051,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),JPN,8_1_DEP,PT_POP_Y16T65_SUB,OLD,_T,_T,HSL_8,2021,34.781833,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),HUN,8_2,PT_VOTES_SUB,MID,_T,_T,HSL_8,2018,69.69098,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),MEX,9_2,PT_POP,_T,_T,_T,HSL_9,2020,99.97541,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CRI,10_2,PT_POP_Y_GE15,_T,_T,_T,HSL_10,2023,47.4445583931481,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SWE,10_2,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_10,2023,82.7134954395767,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NLD,11_1_DEP,PT_POP_Y_GE16_SUB,OLD,_T,_T,HSL_11,2023,3.18369955719018,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVN,11_1_VER,FCTR_Q1_SCR_LIFE_SATISFACTION,_T,_T,_T,HSL_11,2023,1.98315519930112,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SWE,11_3,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_11,2023,25.0128863837734,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),AUS,1_1,USD_PPP_PS,_T,_T,_T,HSL_1,2023,45492,A,0,2,2022
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LTU,1_4,PT_POP,_T,_T,_T,HSL_1,2022,14.1,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),AUT,2_2,PT_WG_SAL_M_MEDIAN,_T,_T,_T,HSL_2,2022,12.143697036,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SWE,2_3,PT_LF_SUB,OLD,_T,_T,HSL_2,2023,2.14291665153441,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),AUT,2_5,PT_EARN_PRVS_LST_SUB,MID,_T,_T,HSL_2,2016,1.67108774185181,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DNK,2_5,PT_EARN_PRVS_LST_SUB,MID,_T,_T,HSL_2,2016,3.50558876991272,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),PRT,2_6,PT_SAL_SUB,YOUNG,_T,_T,HSL_2,2015,42.1424903869629,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NZL,2_7,PT_SAL,_T,_T,_T,HSL_2,2023,12.98,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),TUR,2_7,PT_SAL_SUB,OLD,_T,_T,HSL_2,2023,39.73,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DEU,2_9,0_TO_10,OLD,_T,_T,HSL_2,2023,7.6,E,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FIN,3_1,PT_HH,_T,_T,_T,HSL_3,2022,10.2666243910789,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NLD,4_1,H_D,YOUNG,_T,_T,HSL_4,2016,15.868185,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),IRL,4_2,PT_POP_Y15T64,_T,_T,_T,HSL_4,2005,16.69376,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ISL,4_4_DEP,PT_POP_Y_GE16,_T,_T,_T,HSL_4,2018,10.986612820008,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LUX,4_4_DEP,PT_POP_Y_GE16_SUB,OLD,_T,_T,HSL_4,2022,9.37053896860615,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LUX,4_4_DEP,PT_POP_Y_GE16_SUB,YOUNG,_T,_T,HSL_4,2022,13.7618394315849,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),PRT,4_4_DEP,PT_POP_Y_GE16_SUB,YOUNG,_T,_T,HSL_4,2022,14.7010925478378,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),POL,4_4_VER,FCTR_Q1_SCR_TIME_USE,_T,_T,_T,HSL_4,2022,2.79092379692196,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GRC,5_2,PT_POP_Y_GE16_SUB,YOUNG,_T,_T,HSL_5,2023,97.9,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),KOR,6_4,PO,YOUNG,_T,_T,HSL_6,2012,280.92143,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),KOR,6_4,PO,OLD,_T,_T,HSL_6,2012,243.8102,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ITA,6_4_VER,FCTR_D1_SCR,_T,_T,_T,HSL_6,2012,1.6904970407486,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),AUT,7_1,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_7,2023,89.3948528248563,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DNK,7_1,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_7,2023,93.8616150562288,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),EST,7_1_DEP,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_7,2023,7.042473638637,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),HUN,7_2,H_WK,YOUNG,_T,_T,HSL_7,2009,5.61279769621762,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NOR,7_3,0_TO_10,MID,_T,_T,HSL_7,2022,8.2637185175429,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LUX,7_3_DEP,PT_POP_Y_GE16,_T,_T,_T,HSL_7,2022,7.41579131934806,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),PRT,7_3_DEP,PT_POP_Y_GE16,_T,_T,_T,HSL_7,2022,2.66677644263138,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LTU,7_3_VER,FCTR_Q1_SCR_PERS_REL_SATISFACTION,_T,_T,_T,HSL_7,2022,1.85729317021518,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GRC,7_4,PT_POP_Y_GE16,_T,_T,_T,HSL_7,2022,7.1934888417865,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ISL,7_4,PT_POP_Y_GE16,_T,_T,_T,HSL_7,2018,3.81702160002342,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LUX,7_4,PT_POP_Y_GE16_SUB,OLD,_T,_T,HSL_7,2022,4.91417995493007,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),BEL,9_3,PT_POP,_T,_T,_T,HSL_9,2023,0,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NLD,10_2,PT_POP_Y_GE15,_T,_T,_T,HSL_10,2023,83.8333216986813,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),MEX,10_2,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_10,2023,43.1674606345419,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LUX,10_3,DT_10P5HB,_T,_T,_T,HSL_10,2021,3.749625037,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ISL,11_1,0_TO_10,YOUNG,_T,_T,HSL_11,2018,8.15633396068377,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),JPN,11_1,0_TO_10,MID,_T,_T,HSL_11,2023,5.48,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DEU,11_3,PT_POP_Y_GE15,_T,_T,_T,HSL_11,2023,28.6222235580703,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DNK,11_3,PT_POP_Y_GE15,_T,_T,_T,HSL_11,2023,28.8659435622925,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CHE,11_3,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_11,2023,20.5606395031483,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),EST,11_3,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_11,2023,15.6460582759787,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),IRL,11_3,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_11,2023,18.0639921206035,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),PRT,11_3,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_11,2023,24.6895773436976,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NOR,1_2,FCTR_Q1_INC,_T,_T,_T,HSL_1,2022,4,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NOR,2_1,PT_POP_Y25T64_SUB,MID,_T,_T,HSL_2,2023,83.992,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),USA,2_2,PT_WG_SAL_M_MEDIAN,_T,_T,_T,HSL_2,2023,16.389351082,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NLD,2_3,PT_LF_SUB,YOUNG,_T,_T,HSL_2,2023,0.267895062887179,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SWE,2_4,PT_POP_Y15T24,_T,_T,_T,HSL_2,2023,7.0363283,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),USA,2_5,PT_EARN_PRVS_LST_SUB,MID,_T,_T,HSL_2,2016,3.12761330604553,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DNK,2_6,PT_SAL,_T,_T,_T,HSL_2,2015,18.1912784576416,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GBR,2_6,PT_SAL,_T,_T,_T,HSL_2,2015,20.7047538757324,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LTU,2_6,PT_SAL,_T,_T,_T,HSL_2,2015,30.7737407684326,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LVA,2_6,PT_SAL,_T,_T,_T,HSL_2,2015,30.2934017181396,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CRI,2_7,PT_SAL,_T,_T,_T,HSL_2,2023,17.76,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FRA,2_8_DEP,PT_SAL_FT,_T,_T,_T,HSL_2,2023,7.9460223297,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LTU,2_8_VER,FCTR_D1_EARN,_T,_T,_T,HSL_2,2023,3.2962720002,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ESP,2_9,0_TO_10,MID,_T,_T,HSL_2,2023,7.26805096794216,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),EST,2_9,0_TO_10,MID,_T,_T,HSL_2,2023,7.67535624877074,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),TUR,3_4,PT_HH,_T,_T,_T,HSL_3,2021,91.9526,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GBR,4_1,H_D,MID,_T,_T,HSL_4,2014,14.667174,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),PRT,4_4_DEP,PT_POP_Y_GE16_SUB,OLD,_T,_T,HSL_4,2022,11.350675745661,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),EST,4_4_VER,FCTR_Q1_SCR_TIME_USE,_T,_T,_T,HSL_4,2022,2.53004091588546,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),AUS,5_1,Y,_T,_T,_T,HSL_5,2022,83.2,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),TUR,5_1,Y,_T,_T,_T,HSL_5,2022,77.3,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NOR,6_3,PO,_T,_T,_T,HSL_6,2022,478.23,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),JPN,6_3_VER,FCTR_D1_SCR,_T,_T,_T,HSL_6,2022,1.57202291287097,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NOR,6_5,PO,MID,_T,_T,HSL_6,2012,288.3378,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GBR,7_1_DEP,PT_POP_Y_GE15,_T,_T,_T,HSL_7,2023,12.5347377450098,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),JPN,7_1_DEP,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_7,2023,7.54618160455892,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),IRL,7_2,H_WK,OLD,_T,_T,HSL_7,2005,5.8646748,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVK,7_3_DEP,PT_POP_Y_GE16_SUB,OLD,_T,_T,HSL_7,2022,3.83902952652751,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),BEL,7_4,PT_POP_Y_GE16_SUB,YOUNG,_T,_T,HSL_7,2022,4.06518057381745,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CZE,8_1,PT_POP_Y16T65,_T,_T,_T,HSL_8,2023,28.960459,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NOR,8_2,PT_VOTES,_T,_T,_T,HSL_8,2021,77.16,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ITA,8_2,PT_VOTES_SUB,YOUNG,_T,_T,HSL_8,2018,62.0528,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DEU,10_2,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_10,2023,76.3063667871961,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ESP,10_2,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_10,2023,83.7380437239535,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FIN,10_2_DEP,PT_POP_Y_GE15,_T,_T,_T,HSL_10,2023,12.9625344730638,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FRA,10_2_DEP,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_10,2023,21.9746334950596,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NOR,10_2_DEP,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_10,2023,7.57738765764226,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),PRT,11_1,0_TO_10,MID,_T,_T,HSL_11,2023,7.34408626665405,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),POL,11_1_DEP,PT_POP_Y_GE16_SUB,YOUNG,_T,_T,HSL_11,2023,3.04947547136611,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),COL,11_2,PT_POP_Y_GE15,_T,_T,_T,HSL_11,2023,14.6839082522856,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVN,11_2,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_11,2023,17.4404336983544,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),POL,11_3,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_11,2023,9.68147472676115,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NZL,1_3_VER,PT_B90_S14,_T,_T,_T,HSL_1,2018,52.9098815917969,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GRC,2_1,PT_POP_Y25T64_SUB,MID,_T,_T,HSL_2,2023,75.674,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GRC,2_4,PT_POP_Y15T24,_T,_T,_T,HSL_2,2023,13.533204,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CHL,2_5,PT_EARN_PRVS_LST,_T,_T,_T,HSL_2,2016,7.01736211776733,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DEU,2_6,PT_SAL,_T,_T,_T,HSL_2,2015,28.5330867767334,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ISR,2_6,PT_SAL_SUB,YOUNG,_T,_T,HSL_2,2015,31.0290660858154,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DEU,2_8_VER,FCTR_D1_EARN,_T,_T,_T,HSL_2,2023,2.9312478386,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LVA,2_8_VER,FCTR_D1_EARN,_T,_T,_T,HSL_2,2023,4.3981219457,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DNK,2_9,0_TO_10,YOUNG,_T,_T,HSL_2,2023,7.51286929707262,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),EST,4_4_DEP,PT_POP_Y_GE16_SUB,OLD,_T,_T,HSL_4,2022,7.86274299065151,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),POL,4_4_DEP,PT_POP_Y_GE16_SUB,OLD,_T,_T,HSL_4,2022,9.19556987178531,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ISR,5_2,PT_POP_Y_GE16_SUB,MID,_T,_T,HSL_5,2022,77.85,B,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),HUN,6_1_VER,FCTR_D1_SCR,_T,_T,_T,HSL_6,2022,1.78648720820515,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),USA,6_2,PO,_T,_T,_T,HSL_6,2022,464.89,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),EST,6_3_VER,FCTR_D1_SCR,_T,_T,_T,HSL_6,2022,1.56638961992898,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),MEX,6_4,PO,OLD,_T,_T,HSL_6,2017,195.39096,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NOR,6_4,PO,_T,_T,_T,HSL_6,2023,286.6067703,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LUX,7_1,PT_POP_Y_GE15,_T,_T,_T,HSL_7,2023,87.8556143624915,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),IRL,7_1,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_7,2023,93.0216477417151,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),POL,7_1,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_7,2023,89.9291141718842,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DNK,7_1_DEP,PT_POP_Y_GE15,_T,_T,_T,HSL_7,2023,5.70120514394326,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),TUR,7_1_DEP,PT_POP_Y_GE15,_T,_T,_T,HSL_7,2023,15.5282182125633,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),AUT,7_1_DEP,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_7,2023,10.116096045762,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),PRT,7_1_DEP,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_7,2023,4.34044089410149,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),HUN,7_3_DEP,PT_POP_Y_GE16_SUB,YOUNG,_T,_T,HSL_7,2022,6.40684119435675,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FIN,7_4,PT_POP_Y_GE16_SUB,YOUNG,_T,_T,HSL_7,2022,7.79282662305665,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NOR,8_1,PT_POP_Y16T65_SUB,OLD,_T,_T,HSL_8,2023,36.672511,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ISL,8_1_DEP,PT_POP_Y16T65,_T,_T,_T,HSL_8,2023,58.378131,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CAN,8_1_DEP,PT_POP_Y16T65_SUB,OLD,_T,_T,HSL_8,2023,48.27614,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),JPN,8_2,PT_VOTES_SUB,OLD,_T,_T,HSL_8,2022,59.3249435192289,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),PRT,8_2,PT_VOTES_SUB,OLD,_T,_T,HSL_8,2015,78.9807357788086,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVK,9_1,PT_POP_URB,_T,_T,_T,HSL_9,2018,78.7256323087177,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),JPN,10_1,DT_10P5HB,_T,_T,_T,HSL_10,2021,0.2,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),BEL,10_2,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_10,2023,64.0485879312176,A,0,2,
