DATAFLOW,REF_AREA,EDUCATION_LEV,MEASURE,EDUCATION_TYPE,INTENSITY,EDUCATION_FIELD,GRADE,FREQ,ORIGIN,DESTINATION,INST_TYPE_EDU,MOBILITY,UNIT_MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,REF_YEAR_AGES,ORIGIN_CRITERION,REPYEARSTART,REPYEAREND,OBS_STATUS,CONF_STATUS,COMMENT_OBS,DECIMALS,TIME_PER_COLLECT,UNIT_MULT
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),FIN,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,342557,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),FIN,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,329998,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),FIN,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,327235,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),FIN,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,330405,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),FIN,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,365001,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),FIN,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,365210,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),FIN,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,362542,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),FIN,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,361678,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),FIN,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,357550,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),FIN,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,359603,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,156880.50548407,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,155100.723323001,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,143164.28903901,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,139830.25659374,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,144769,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,140709,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,137990,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,135555,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,135220,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,136075,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CZE,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,21470,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CZE,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,17762,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CZE,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,19283,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CZE,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,16293,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CZE,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,16201,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CZE,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,52404,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CZE,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,58106,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CZE,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,65424,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CZE,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,61305,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CZE,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,58513,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),JPN,ISCED11_5,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,754097,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),JPN,ISCED11_5,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,755822,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),JPN,ISCED11_5,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,755472,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),JPN,ISCED11_5,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,752733,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),JPN,ISCED11_5,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,758779,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),JPN,ISCED11_5,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,764637,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),JPN,ISCED11_5,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,769009,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),JPN,ISCED11_5,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,772269,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),JPN,ISCED11_5,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,773740,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),JPN,ISCED11_5,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,765659,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,229972,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,219435,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,215241,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,213135,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,236577.8933561,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,204975,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,193115,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,189681,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,187826,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,189543,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),USA,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,353268.15247956,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),USA,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,343677.880775521,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),USA,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,338465.63405244,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),USA,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,357201.00155436,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),USA,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,354198.15771726,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),USA,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,351076.37687613,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),USA,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,398814.39070893,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),USA,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,394963.77364093,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),USA,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,391914.50439507,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,92477,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_4,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,92375,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,9956.9626299772,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,9775.7322256568,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,10035.610122119,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,9853.8265488296,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,9735.1755329407,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,9327.2826948575,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,8823.7685671154,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,8664.0323698924,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,8457.5662594805,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),LVA,ISCED11_35,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,24885,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),LVA,ISCED11_35,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,24120,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),LVA,ISCED11_35,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,23295,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),LVA,ISCED11_35,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,23523,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),LVA,ISCED11_35,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,23646,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),LVA,ISCED11_35,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,23591,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),LVA,ISCED11_35,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,23010,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),LVA,ISCED11_35,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,24847,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),LVA,ISCED11_35,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,26464,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,154893,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,171439,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,172954,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,127461,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,226653,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,230245,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,227588,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,232350,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,255182.21011519,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,187319,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,166973,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,164989,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,160290,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),IRL,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,153401,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CAN,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,61800,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CAN,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,58965,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CAN,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,58965,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CAN,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,55008,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CAN,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,53455.042977078,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CAN,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,52917,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CAN,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,52385,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CAN,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,52557,,,,,A,,,0,,0
