DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,FREQ,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,CURRENCY
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LTU,B1GQ_V,USD,A,2017,47758.71,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LTU,B1GQ_V,USD,A,2018,53751.39,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LTU,B1GQ_V,USD,A,2019,54808.547,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LTU,B1GQ_V,USD,A,2020,56964.969,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LTU,B1GQ_V,USD,A,2021,66798.945,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LTU,B1GQ_V,USD,A,2022,71013.935,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BFA,B1GQ_V,USD,A,2013,13444,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BFA,B1GQ_V,USD,A,2014,13947,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BFA,B1GQ_V,USD,A,2015,11833,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BFA,B1GQ_V,USD,A,2016,12829,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BFA,B1GQ_V,USD,A,2017,14094,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BFA,B1GQ_V,USD,A,2018,15916,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BFA,B1GQ_V,USD,A,2019,16031,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BFA,B1GQ_V,USD,A,2020,17754,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BFA,B1GQ_V,USD,A,2021,19654,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),BFA,B1GQ_V,USD,A,2022,18906,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),NZL,B1GQ_V,USD,A,2013,195486.632,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),NZL,B1GQ_V,USD,A,2014,186143.256,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),NZL,B1GQ_V,USD,A,2015,180264.762,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),NZL,B1GQ_V,USD,A,2016,193810.473,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),NZL,B1GQ_V,USD,A,2017,207253.145,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),NZL,B1GQ_V,USD,A,2018,209429.006,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),NZL,B1GQ_V,USD,A,2019,207337.873,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),NZL,B1GQ_V,USD,A,2020,231908.299,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),NZL,B1GQ_V,USD,A,2021,243439.699,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),NZL,B1GQ_V,USD,A,2022,246370.12,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),POL,B1GQ_V,XDC,A,2013,1630.126,A,6,0,PLN
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),POL,B1GQ_V,XDC,A,2014,1700.552,A,6,0,PLN
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),POL,B1GQ_V,XDC,A,2015,1798.471,A,6,0,PLN
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),POL,B1GQ_V,XDC,A,2016,1853.205,A,6,0,PLN
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),POL,B1GQ_V,XDC,A,2017,1982.794,A,6,0,PLN
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),POL,B1GQ_V,XDC,A,2018,2126.506,A,6,0,PLN
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),POL,B1GQ_V,XDC,A,2019,2288.492,A,6,0,PLN
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),POL,B1GQ_V,XDC,A,2020,2337.672,A,6,0,PLN
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),POL,B1GQ_V,XDC,A,2021,2631.302,A,6,0,PLN
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),POL,B1GQ_V,XDC,A,2022,3074.798,A,6,0,PLN
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PER,B1GQ_V,USD,A,2013,202580.737,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PER,B1GQ_V,USD,A,2014,202901.785,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PER,B1GQ_V,USD,A,2015,192186.04,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PER,B1GQ_V,USD,A,2016,195632.922,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PER,B1GQ_V,USD,A,2017,215740.117,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PER,B1GQ_V,USD,A,2018,226857.937,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PER,B1GQ_V,USD,A,2019,232418.99,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PER,B1GQ_V,USD,A,2020,206199.182,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PER,B1GQ_V,USD,A,2021,226230.734,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),PER,B1GQ_V,USD,A,2022,245008.347,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),URY,B1GQ_V,USD,A,2013,62857,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),URY,B1GQ_V,USD,A,2014,62546,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),URY,B1GQ_V,USD,A,2015,58218,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),URY,B1GQ_V,USD,A,2016,57580,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),URY,B1GQ_V,USD,A,2017,65068,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),URY,B1GQ_V,USD,A,2018,65229,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),URY,B1GQ_V,USD,A,2019,62056,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),URY,B1GQ_V,USD,A,2020,53664,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),URY,B1GQ_V,USD,A,2021,61413,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),URY,B1GQ_V,USD,A,2022,71177,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MWI,B1GQ_V,USD,A,2013,8034.5,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MWI,B1GQ_V,USD,A,2014,8087,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MWI,B1GQ_V,USD,A,2015,8770,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MWI,B1GQ_V,USD,A,2016,8373.5,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MWI,B1GQ_V,USD,A,2017,8338,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MWI,B1GQ_V,USD,A,2018,9412.5,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MWI,B1GQ_V,USD,A,2019,10456.5,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MWI,B1GQ_V,USD,A,2020,11439,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MWI,B1GQ_V,USD,A,2021,12161.5,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MWI,B1GQ_V,USD,A,2022,12499,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),ATG,B1GQ_V,XDC,A,2013,3189.91,A,6,0,XCD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),ATG,B1GQ_V,XDC,A,2014,3374.28,A,6,0,XCD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),ATG,B1GQ_V,XDC,A,2015,3609.07,A,6,0,XCD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),ATG,B1GQ_V,XDC,A,2016,3878.78,A,6,0,XCD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),ATG,B1GQ_V,XDC,A,2017,3963.54,A,6,0,XCD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),ATG,B1GQ_V,XDC,A,2018,4336.05,A,6,0,XCD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),ATG,B1GQ_V,XDC,A,2019,4556.34,A,6,0,XCD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),ATG,B1GQ_V,XDC,A,2020,3699.76,A,6,0,XCD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),ATG,B1GQ_V,XDC,A,2021,3972.04,A,6,0,XCD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),ATG,B1GQ_V,XDC,A,2022,4746,A,6,0,XCD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),SOM,B1GQ_V,USD,A,2013,5869,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),SOM,B1GQ_V,USD,A,2014,6443,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),SOM,B1GQ_V,USD,A,2015,6841,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),SOM,B1GQ_V,USD,A,2016,7391,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),SOM,B1GQ_V,USD,A,2017,8252,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),SOM,B1GQ_V,USD,A,2018,8278,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),SOM,B1GQ_V,USD,A,2019,9420,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),SOM,B1GQ_V,USD,A,2020,9204,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),SOM,B1GQ_V,USD,A,2021,9839,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),SOM,B1GQ_V,USD,A,2022,10420,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),CPV,B1GQ_V,XDC,A,2013,168547,A,6,0,CVE
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),CPV,B1GQ_V,XDC,A,2014,169551,A,6,0,CVE
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),CPV,B1GQ_V,XDC,A,2015,173911,A,6,0,CVE
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),CPV,B1GQ_V,XDC,A,2016,184402,A,6,0,CVE
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),CPV,B1GQ_V,XDC,A,2017,195295,A,6,0,CVE
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),CPV,B1GQ_V,XDC,A,2018,205986,A,6,0,CVE
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),CPV,B1GQ_V,XDC,A,2019,221708,A,6,0,CVE
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),CPV,B1GQ_V,XDC,A,2020,176824,A,6,0,CVE
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),CPV,B1GQ_V,XDC,A,2021,186237,A,6,0,CVE
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),CPV,B1GQ_V,XDC,A,2022,235003,A,6,0,CVE
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),UGA,B1GQ_V,XDC,A,2013,80562500,A,6,0,UGX
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),UGA,B1GQ_V,XDC,A,2014,86994500,A,6,0,UGX
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),UGA,B1GQ_V,XDC,A,2015,93981000,A,6,0,UGX
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),UGA,B1GQ_V,XDC,A,2016,100582500,A,6,0,UGX
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),UGA,B1GQ_V,XDC,A,2017,108815500,A,6,0,UGX
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),UGA,B1GQ_V,XDC,A,2018,120508000,A,6,0,UGX
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),UGA,B1GQ_V,XDC,A,2019,133510000,A,6,0,UGX
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),UGA,B1GQ_V,XDC,A,2020,140640000,A,6,0,UGX
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),UGA,B1GQ_V,XDC,A,2021,147267000,A,6,0,UGX
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),UGA,B1GQ_V,XDC,A,2022,164424000,A,6,0,UGX
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),THA,B1GQ_V,XDC,A,2013,12871547,A,6,0,THB
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),THA,B1GQ_V,XDC,A,2014,13132264,A,6,0,THB
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),THA,B1GQ_V,XDC,A,2015,13589050,A,6,0,THB
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),THA,B1GQ_V,XDC,A,2016,14345024,A,6,0,THB
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),THA,B1GQ_V,XDC,A,2017,15245782,A,6,0,THB
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),THA,B1GQ_V,XDC,A,2018,16167922,A,6,0,THB
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),THA,B1GQ_V,XDC,A,2019,16807808,A,6,0,THB
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),THA,B1GQ_V,XDC,A,2020,15880623,A,6,0,THB
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),THA,B1GQ_V,XDC,A,2021,16006199,A,6,0,THB
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),THA,B1GQ_V,XDC,A,2022,17140905,A,6,0,THB
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),VUT,B1GQ_V,XDC,A,2013,71692,A,6,0,VUV
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),VUT,B1GQ_V,XDC,A,2014,74970,A,6,0,VUV
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),VUT,B1GQ_V,XDC,A,2015,79657,A,6,0,VUV
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),VUT,B1GQ_V,XDC,A,2016,84707,A,6,0,VUV
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),VUT,B1GQ_V,XDC,A,2017,94889,A,6,0,VUV
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),VUT,B1GQ_V,XDC,A,2018,100772,A,6,0,VUV
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),VUT,B1GQ_V,XDC,A,2019,107450,A,6,0,VUV
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),VUT,B1GQ_V,XDC,A,2020,104929,A,6,0,VUV
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),VUT,B1GQ_V,XDC,A,2021,104023,A,6,0,VUV
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),VUT,B1GQ_V,XDC,A,2022,117917,A,6,0,VUV
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),NAM,B1GQ_V,XDC,A,2013,121776.25,A,6,0,NAD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),NAM,B1GQ_V,XDC,A,2014,137631.75,A,6,0,NAD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),NAM,B1GQ_V,XDC,A,2015,148941.25,A,6,0,NAD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),NAM,B1GQ_V,XDC,A,2016,161173.5,A,6,0,NAD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),NAM,B1GQ_V,XDC,A,2017,173944.25,A,6,0,NAD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),NAM,B1GQ_V,XDC,A,2018,181103,A,6,0,NAD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),NAM,B1GQ_V,XDC,A,2019,179469,A,6,0,NAD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),NAM,B1GQ_V,XDC,A,2020,176667.25,A,6,0,NAD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),NAM,B1GQ_V,XDC,A,2021,189506.25,A,6,0,NAD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),NAM,B1GQ_V,XDC,A,2022,211530,A,6,0,NAD
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MDV,B1GQ_V,XDC,A,2013,50633.451,A,6,0,MVR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MDV,B1GQ_V,XDC,A,2014,56866.746,A,6,0,MVR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MDV,B1GQ_V,XDC,A,2015,63455.346,A,6,0,MVR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MDV,B1GQ_V,XDC,A,2016,67773.797,A,6,0,MVR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MDV,B1GQ_V,XDC,A,2017,74110.202,A,6,0,MVR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MDV,B1GQ_V,XDC,A,2018,83177.38,A,6,0,MVR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MDV,B1GQ_V,XDC,A,2019,88079.031,A,6,0,MVR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MDV,B1GQ_V,XDC,A,2020,57104.573,A,6,0,MVR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MDV,B1GQ_V,XDC,A,2021,80773.786,A,6,0,MVR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),MDV,B1GQ_V,XDC,A,2022,94945.304,A,6,0,MVR
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LAO,B1GQ_V,XDC,A,2013,93867.574,A,9,0,LAK
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LAO,B1GQ_V,XDC,A,2014,106797.294,A,9,0,LAK
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LAO,B1GQ_V,XDC,A,2015,117251.584,A,9,0,LAK
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LAO,B1GQ_V,XDC,A,2016,129279.119,A,9,0,LAK
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LAO,B1GQ_V,XDC,A,2017,140697.75,A,9,0,LAK
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LAO,B1GQ_V,XDC,A,2018,152414.196,A,9,0,LAK
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LAO,B1GQ_V,XDC,A,2019,163080.403,A,9,0,LAK
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LAO,B1GQ_V,XDC,A,2020,167668.972,A,9,0,LAK
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LAO,B1GQ_V,XDC,A,2021,180751.075,A,9,0,LAK
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),LAO,B1GQ_V,XDC,A,2022,217350.476,A,9,0,LAK
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),GBR,B1GQ_V,USD,A,2013,2784851.664,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),GBR,B1GQ_V,USD,A,2014,3064706.366,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),GBR,B1GQ_V,USD,A,2015,2927913.283,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),GBR,B1GQ_V,USD,A,2016,2689108.25,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),GBR,B1GQ_V,USD,A,2017,2680236.352,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),GBR,B1GQ_V,USD,A,2018,2871530.502,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),GBR,B1GQ_V,USD,A,2019,2851407.565,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),GBR,B1GQ_V,USD,A,2020,2697805.128,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),GBR,B1GQ_V,USD,A,2021,3141505.918,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),GBR,B1GQ_V,USD,A,2022,3088838.682,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),EST,B1GQ_V,USD,A,2013,25451.037,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),EST,B1GQ_V,USD,A,2014,27055.696,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),EST,B1GQ_V,USD,A,2015,23311.859,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),EST,B1GQ_V,USD,A,2016,24561.04,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),EST,B1GQ_V,USD,A,2017,27469.447,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),EST,B1GQ_V,USD,A,2018,31222.62,A,6,0,
OECD.CTP.TPS:DSD_REF_GLOBAL@DF_REFSERIES_GLOBAL(1.1),EST,B1GQ_V,USD,A,2019,31873.758,A,6,0,
