DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,HOUSEHOLD_TYPE,INCOME_PRINCIPAL,INCOME_SPOUSE,FREQ,TIME_PERIOD,OBS_VALUE,DECIMALS,UNIT_MULT,OBS_STATUS,CIVIL_STATUS
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,GEBT,USD_PPP,C_C2,AW100,AW67,A,2016,95909.006282,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,GEBT,USD_PPP,C_C2,AW100,AW67,A,2017,100137.850855,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,GEBT,USD_PPP,C_C2,AW100,AW67,A,2018,103936.934806,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,GEBT,USD_PPP,C_C2,AW100,AW67,A,2019,110415.695418,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,GEBT,USD_PPP,C_C2,AW100,AW67,A,2020,115442.802623,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,GEBT,USD_PPP,C_C2,AW100,AW67,A,2021,121065.662144,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,GEBT,USD_PPP,C_C2,AW100,AW67,A,2022,127389.329601,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,GEBT,USD_PPP,C_C2,AW100,AW67,A,2023,133900.968704,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),DNK,GEBT,USD_PPP,C_C2,AW100,AW67,A,2024,138590.207147,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CHL,GLCBT,USD_PPP,C_C2,AW100,NOEARN_UNEMP,A,2015,21682.027956,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CHL,GLCBT,USD_PPP,C_C2,AW100,NOEARN_UNEMP,A,2016,22594.836018,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CHL,GLCBT,USD_PPP,C_C2,AW100,NOEARN_UNEMP,A,2017,23507.028261,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CHL,GLCBT,USD_PPP,C_C2,AW100,NOEARN_UNEMP,A,2018,24403.357431,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CHL,GLCBT,USD_PPP,C_C2,AW100,NOEARN_UNEMP,A,2019,25252.507574,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CHL,GLCBT,USD_PPP,C_C2,AW100,NOEARN_UNEMP,A,2020,25088.188592,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CHL,GLCBT,USD_PPP,C_C2,AW100,NOEARN_UNEMP,A,2021,25513.836797,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CHL,GLCBT,USD_PPP,C_C2,AW100,NOEARN_UNEMP,A,2022,27812.577631,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CHL,GLCBT,USD_PPP,C_C2,AW100,NOEARN_UNEMP,A,2023,30512.145836,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),CHL,GLCBT,USD_PPP,C_C2,AW100,NOEARN_UNEMP,A,2024,31899.809702,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),GRC,GEBT,XDC,S_C0,AW67,_Z,A,2015,13704.85,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),GRC,GEBT,XDC,S_C0,AW67,_Z,A,2016,13393.97,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),GRC,GEBT,XDC,S_C0,AW67,_Z,A,2017,13305.53,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),GRC,GEBT,XDC,S_C0,AW67,_Z,A,2018,13349.08,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),GRC,GEBT,XDC,S_C0,AW67,_Z,A,2019,13601.67,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),GRC,GEBT,XDC,S_C0,AW67,_Z,A,2020,12535.03,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),GRC,GEBT,XDC,S_C0,AW67,_Z,A,2021,13438.19,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),GRC,GEBT,XDC,S_C0,AW67,_Z,A,2022,14861.94,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),GRC,GEBT,XDC,S_C0,AW67,_Z,A,2023,16119.53,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),GRC,GEBT,XDC,S_C0,AW67,_Z,A,2024,16882.536665,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),BEL,NIAT,USD_PPP,C_C2,AW100,AW67,A,2015,64951.056762,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),BEL,NIAT,USD_PPP,C_C2,AW100,AW67,A,2016,68186.493585,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),BEL,NIAT,USD_PPP,C_C2,AW100,AW67,A,2017,70257.246135,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),BEL,NIAT,USD_PPP,C_C2,AW100,AW67,A,2018,73679.053617,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),BEL,NIAT,USD_PPP,C_C2,AW100,AW67,A,2019,79294.036405,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),BEL,NIAT,USD_PPP,C_C2,AW100,AW67,A,2020,82376.843909,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),BEL,NIAT,USD_PPP,C_C2,AW100,AW67,A,2021,84992.884048,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),BEL,NIAT,USD_PPP,C_C2,AW100,AW67,A,2022,91618.804458,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),BEL,NIAT,USD_PPP,C_C2,AW100,AW67,A,2023,97741.78011,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),BEL,NIAT,USD_PPP,C_C2,AW100,AW67,A,2024,100862.246971,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2015,21753.205891,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2016,23832.478836,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2017,25124.759773,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2018,26180.739328,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2019,28514.847721,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2020,29969.154656,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2021,31602.889658,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2022,32553.568464,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2023,35920.288083,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2024,37967.136323,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),IRL,NIAT,XDC,S_C0,AW67,_Z,A,2015,24373.114533,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),IRL,NIAT,XDC,S_C0,AW67,_Z,A,2016,25127.073067,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),IRL,NIAT,XDC,S_C0,AW67,_Z,A,2017,25655.7928,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),IRL,NIAT,XDC,S_C0,AW67,_Z,A,2018,26557.686958,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),IRL,NIAT,XDC,S_C0,AW67,_Z,A,2019,29271.19725,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),IRL,NIAT,XDC,S_C0,AW67,_Z,A,2020,29671.8681,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),IRL,NIAT,XDC,S_C0,AW67,_Z,A,2021,30402.2382,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),IRL,NIAT,XDC,S_C0,AW67,_Z,A,2022,31298.09285,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),IRL,NIAT,XDC,S_C0,AW67,_Z,A,2023,33470.917636,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),IRL,NIAT,XDC,S_C0,AW67,_Z,A,2024,35187.451998,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),MEX,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2015,9842.282735,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),MEX,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2016,10087.841324,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),MEX,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2017,10001.565779,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),MEX,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2018,10202.401271,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),MEX,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2019,10633.124939,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),MEX,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2020,10715.51518,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),MEX,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2021,11697.782553,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),MEX,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2022,13399.496032,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),MEX,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2023,14945.351195,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),MEX,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2024,15317.070588,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,GEBT,USD_PPP,C_C2,AW100,AW100,A,2015,80399.463036,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,GEBT,USD_PPP,C_C2,AW100,AW100,A,2016,83953.744947,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,GEBT,USD_PPP,C_C2,AW100,AW100,A,2017,86774.322548,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,GEBT,USD_PPP,C_C2,AW100,AW100,A,2018,90093.735411,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,GEBT,USD_PPP,C_C2,AW100,AW100,A,2019,97256.383352,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,GEBT,USD_PPP,C_C2,AW100,AW100,A,2020,100979.494312,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,GEBT,USD_PPP,C_C2,AW100,AW100,A,2021,106473.618048,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,GEBT,USD_PPP,C_C2,AW100,AW100,A,2022,113539.86825,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,GEBT,USD_PPP,C_C2,AW100,AW100,A,2023,119824.036067,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,GEBT,USD_PPP,C_C2,AW100,AW100,A,2024,125589.844142,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,NIAT,USD_PPP,S_C0,AW167,_Z,A,2015,42664.462475,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,NIAT,USD_PPP,S_C0,AW167,_Z,A,2016,44752.861631,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,NIAT,USD_PPP,S_C0,AW167,_Z,A,2017,46373.280544,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,NIAT,USD_PPP,S_C0,AW167,_Z,A,2018,48147.419545,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,NIAT,USD_PPP,S_C0,AW167,_Z,A,2019,51675.959685,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,NIAT,USD_PPP,S_C0,AW167,_Z,A,2020,53800.734408,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,NIAT,USD_PPP,S_C0,AW167,_Z,A,2021,56828.012308,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,NIAT,USD_PPP,S_C0,AW167,_Z,A,2022,60530.436801,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,NIAT,USD_PPP,S_C0,AW167,_Z,A,2023,63877.949005,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,NIAT,USD_PPP,S_C0,AW167,_Z,A,2024,67035.130145,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,GEBT,USD_PPP,S_C0,AW67,_Z,A,2015,26831.541655,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,GEBT,USD_PPP,S_C0,AW67,_Z,A,2016,28021.066234,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,GEBT,USD_PPP,S_C0,AW67,_Z,A,2017,28964.223533,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,GEBT,USD_PPP,S_C0,AW67,_Z,A,2018,30073.980192,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,GEBT,USD_PPP,S_C0,AW67,_Z,A,2019,32466.601969,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,GEBT,USD_PPP,S_C0,AW67,_Z,A,2020,33720.676844,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,GEBT,USD_PPP,S_C0,AW67,_Z,A,2021,35551.216459,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,GEBT,USD_PPP,S_C0,AW67,_Z,A,2022,37903.166383,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,GEBT,USD_PPP,S_C0,AW67,_Z,A,2023,39999.11951,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EU22OECD,GEBT,USD_PPP,S_C0,AW67,_Z,A,2024,41925.294045,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ISR,GEBT,USD_PPP,C_C2,AW100,AW100,A,2015,71218.487772,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ISR,GEBT,USD_PPP,C_C2,AW100,AW100,A,2016,75810.253962,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ISR,GEBT,USD_PPP,C_C2,AW100,AW100,A,2017,78864.852317,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ISR,GEBT,USD_PPP,C_C2,AW100,AW100,A,2018,78550.697067,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ISR,GEBT,USD_PPP,C_C2,AW100,AW100,A,2019,81692.195799,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ISR,GEBT,USD_PPP,C_C2,AW100,AW100,A,2020,85752.244596,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ISR,GEBT,USD_PPP,C_C2,AW100,AW100,A,2021,93210.567258,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ISR,GEBT,USD_PPP,C_C2,AW100,AW100,A,2022,103637.38544,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ISR,GEBT,USD_PPP,C_C2,AW100,AW100,A,2023,106266.292259,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),ISR,GEBT,USD_PPP,C_C2,AW100,AW100,A,2024,107546.249358,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUS,GEBT,XDC,S_C0,AW100,_Z,A,2015,80720,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUS,GEBT,XDC,S_C0,AW100,_Z,A,2016,82039,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUS,GEBT,XDC,S_C0,AW100,_Z,A,2017,83336,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUS,GEBT,XDC,S_C0,AW100,_Z,A,2018,85777.951445,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUS,GEBT,XDC,S_C0,AW100,_Z,A,2019,87781,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUS,GEBT,XDC,S_C0,AW100,_Z,A,2020,90883,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUS,GEBT,XDC,S_C0,AW100,_Z,A,2021,92902,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUS,GEBT,XDC,S_C0,AW100,_Z,A,2022,95735,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUS,GEBT,XDC,S_C0,AW100,_Z,A,2023,99565.253115,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUS,GEBT,XDC,S_C0,AW100,_Z,A,2024,103794,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,NIAT,XDC,S_C0,AW167,_Z,A,2015,17518.521224,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,NIAT,XDC,S_C0,AW167,_Z,A,2016,18856.001074,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,NIAT,XDC,S_C0,AW167,_Z,A,2017,20140.409182,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,NIAT,XDC,S_C0,AW167,_Z,A,2018,20684.511551,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,NIAT,XDC,S_C0,AW167,_Z,A,2019,22107.675795,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,NIAT,XDC,S_C0,AW167,_Z,A,2020,22642.429198,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,NIAT,XDC,S_C0,AW167,_Z,A,2021,24306.53276,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,NIAT,XDC,S_C0,AW167,_Z,A,2022,26584.761693,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,NIAT,XDC,S_C0,AW167,_Z,A,2023,29656.00529,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),EST,NIAT,XDC,S_C0,AW167,_Z,A,2024,31459.596732,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),JPN,GEBT,USD_PPP,C_C2,AW100,AW100,A,2015,98268.746059,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),JPN,GEBT,USD_PPP,C_C2,AW100,AW100,A,2016,97397.965326,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),JPN,GEBT,USD_PPP,C_C2,AW100,AW100,A,2017,97910.829874,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),JPN,GEBT,USD_PPP,C_C2,AW100,AW100,A,2018,99980.789831,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),JPN,GEBT,USD_PPP,C_C2,AW100,AW100,A,2019,101166.00295,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),JPN,GEBT,USD_PPP,C_C2,AW100,AW100,A,2020,100905.670096,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),JPN,GEBT,USD_PPP,C_C2,AW100,AW100,A,2021,103099.813635,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),JPN,GEBT,USD_PPP,C_C2,AW100,AW100,A,2022,108825.320723,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),JPN,GEBT,USD_PPP,C_C2,AW100,AW100,A,2023,111404.251108,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),JPN,GEBT,USD_PPP,C_C2,AW100,AW100,A,2024,114394.703623,2,0,A,M
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUS,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2015,38888.675014,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUS,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2016,40165.587764,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUS,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2017,40044.059586,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUS,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2018,41417.875272,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUS,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2019,42708.906125,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUS,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2020,45086.050895,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUS,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2021,46270.048516,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUS,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2022,49241.102725,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUS,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2023,50840.83612,2,0,A,_Z
OECD.CTP.TPS:DSD_TAX_WAGES_COMP@DF_TW_COMP(2.1),AUS,GLCBT,USD_PPP,S_C0,AW67,_Z,A,2024,52626.646018,2,0,A,_Z
