DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,SEX,AGE,TIME_HORIZ,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y70T74,H,2016,368662.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y70T74,H,2017,382848,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y70T74,H,2018,394893.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y70T74,H,2019,409806,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y70T74,H,2020,423126,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y70T74,H,2021,420787,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y70T74,H,2022,418216,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CRI,POP,PS,_T,Y25T29,H,2010,409188,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CRI,POP,PS,_T,Y25T29,H,2011,426286,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CRI,POP,PS,_T,Y25T29,H,2012,434518.228642238,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CRI,POP,PS,_T,Y25T29,H,2013,441978.658131636,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CRI,POP,PS,_T,Y25T29,H,2014,449860.522192283,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CRI,POP,PS,_T,Y25T29,H,2015,451538.522378592,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CRI,POP,PS,_T,Y25T29,H,2016,446533.301902658,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CRI,POP,PS,_T,Y25T29,H,2017,446219.462378864,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CRI,POP,PS,_T,Y25T29,H,2018,448201.100320845,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CRI,POP,PS,_T,Y25T29,H,2019,445393.380328775,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CRI,POP,PS,_T,Y25T29,H,2020,442156.061847865,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CRI,POP,PS,_T,Y25T29,H,2021,441301.454968728,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CRI,POP,PS,_T,Y25T29,H,2022,438783.529412211,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y_LT20,H,2010,8989446,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y_LT20,H,2011,9178157,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y_LT20,H,2012,9361199,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y_LT20,H,2013,9543393,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y_LT20,H,2014,9727076,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y_LT20,H,2015,9908487,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y_LT20,H,2016,10090333,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y_LT20,H,2017,10319429,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y_LT20,H,2018,10533635,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y_LT20,H,2019,10749944,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y_LT20,H,2020,10962983,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y_LT20,H,2021,10781451,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y_LT20,H,2022,10083590,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHN,POP,PS,_T,Y50T54,H,2010,79978996,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHN,POP,PS,_T,Y50T54,H,2011,75188348,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHN,POP,PS,_T,Y50T54,H,2012,73832447,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHN,POP,PS,_T,Y50T54,H,2013,79616333,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHN,POP,PS,_T,Y50T54,H,2014,89480749,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHN,POP,PS,_T,Y50T54,H,2015,99795636,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHN,POP,PS,_T,Y50T54,H,2016,110357307,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHN,POP,PS,_T,Y50T54,H,2017,116307791,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHN,POP,PS,_T,Y50T54,H,2018,116766542,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHN,POP,PS,_T,Y50T54,H,2019,117373200,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHN,POP,PS,_T,Y50T54,H,2020,119238549,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHN,POP,PS,_T,Y50T54,H,2021,120995305,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHN,POP,PS,_T,Y50T54,H,2022,122590883,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISR,POP,PS,_T,Y_GE65,H,2010,752466,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISR,POP,PS,_T,Y_GE65,H,2011,783959,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISR,POP,PS,_T,Y_GE65,H,2012,814187,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISR,POP,PS,_T,Y_GE65,H,2013,851252,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISR,POP,PS,_T,Y_GE65,H,2014,882824,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISR,POP,PS,_T,Y_GE65,H,2015,919503,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISR,POP,PS,_T,Y_GE65,H,2016,958664,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISR,POP,PS,_T,Y_GE65,H,2017,998127,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISR,POP,PS,_T,Y_GE65,H,2018,1037088,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISR,POP,PS,_T,Y_GE65,H,2019,1074878,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISR,POP,PS,_T,Y_GE65,H,2020,1110793,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISR,POP,PS,_T,Y_GE65,H,2021,1145400,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISR,POP,PS,_T,Y_GE65,H,2022,1179000,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y5T9,H,2010,1360182,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y5T9,H,2011,1387634,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y5T9,H,2012,1419391,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y5T9,H,2013,1458636,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y5T9,H,2014,1496800,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y5T9,H,2015,1536262,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y5T9,H,2016,1567281,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y5T9,H,2017,1588064,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y5T9,H,2018,1604857,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y5T9,H,2019,1616624,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y5T9,H,2020,1619875,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y5T9,H,2021,1616774,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y5T9,H,2022,1611451,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),EST,POP,PS,_T,Y75T79,H,2010,48305,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),EST,POP,PS,_T,Y75T79,H,2011,48410,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),EST,POP,PS,_T,Y75T79,H,2012,49473,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),EST,POP,PS,_T,Y75T79,H,2013,51284,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),EST,POP,PS,_T,Y75T79,H,2014,53415,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),EST,POP,PS,_T,Y75T79,H,2015,54865,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),EST,POP,PS,_T,Y75T79,H,2016,55873,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),EST,POP,PS,_T,Y75T79,H,2017,55734,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),EST,POP,PS,_T,Y75T79,H,2018,53289,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),EST,POP,PS,_T,Y75T79,H,2019,50158,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),EST,POP,PS,_T,Y75T79,H,2020,47452,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),EST,POP,PS,_T,Y75T79,H,2021,45527,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),EST,POP,PS,_T,Y75T79,H,2022,45575,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y50T54,H,2010,2120645,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y50T54,H,2011,2161803,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y50T54,H,2012,2213541,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y50T54,H,2013,2263925,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y50T54,H,2014,2312358,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y50T54,H,2015,2359863,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y50T54,H,2016,2405683,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y50T54,H,2017,2443140,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y50T54,H,2018,2476113,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y50T54,H,2019,2513391,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y50T54,H,2020,2557914,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y50T54,H,2021,2609423,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y50T54,H,2022,2682241,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y_GE50,H,2010,3492148,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y_GE50,H,2011,3524297,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y_GE50,H,2012,3558889,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y_GE50,H,2013,3598725,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y_GE50,H,2014,3648455,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y_GE50,H,2015,3703365,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y_GE50,H,2016,3758959,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y_GE50,H,2017,3814075,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y_GE50,H,2018,3864183,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y_GE50,H,2019,3909608,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y_GE50,H,2020,3949593,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y_GE50,H,2021,3991135,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y_GE50,H,2022,4038069,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GBR,POP,PS,_T,Y35T39,H,2010,4292721,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GBR,POP,PS,_T,Y35T39,H,2011,4160414,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GBR,POP,PS,_T,Y35T39,H,2012,4036335,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GBR,POP,PS,_T,Y35T39,H,2013,3966810,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GBR,POP,PS,_T,Y35T39,H,2014,3994182,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GBR,POP,PS,_T,Y35T39,H,2015,4078938,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GBR,POP,PS,_T,Y35T39,H,2016,4179537,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GBR,POP,PS,_T,Y35T39,H,2017,4282202,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GBR,POP,PS,_T,Y35T39,H,2018,4372234,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GBR,POP,PS,_T,Y35T39,H,2019,4395667,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GBR,POP,PS,_T,Y35T39,H,2020,4404100,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GBR,POP,PS,_T,Y35T39,H,2021,4477368,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GBR,POP,PS,_T,Y35T39,H,2022,4514761,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y35T39,H,2010,1600546,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y35T39,H,2011,1573910,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y35T39,H,2012,1557083,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y35T39,H,2013,1552804,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y35T39,H,2014,1555049,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y35T39,H,2015,1572958,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y35T39,H,2016,1607462,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y35T39,H,2017,1662267,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y35T39,H,2018,1725888,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y35T39,H,2019,1785839,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y35T39,H,2020,1840790,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y35T39,H,2021,1867387,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUS,POP,PS,_T,Y35T39,H,2022,1890782,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y_LT20,H,2010,14180442,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y_LT20,H,2011,14234071,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y_LT20,H,2012,14278743,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y_LT20,H,2013,14316787,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y_LT20,H,2014,14350871,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y_LT20,H,2015,14382982,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y_LT20,H,2016,14415866,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y_LT20,H,2017,14450868,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y_LT20,H,2018,14486709,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y_LT20,H,2019,14521571,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y_LT20,H,2020,14554190,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y_LT20,H,2021,14584593,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y_LT20,H,2022,14613134,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y_LT20,H,2010,1221357,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y_LT20,H,2011,1218255,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y_LT20,H,2012,1214426,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y_LT20,H,2013,1210337,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y_LT20,H,2014,1205877,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y_LT20,H,2015,1200189,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y_LT20,H,2016,1195016,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y_LT20,H,2017,1189660,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y_LT20,H,2018,1182441,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y_LT20,H,2019,1173053,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y_LT20,H,2020,1163401,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y_LT20,H,2021,1156792,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y_LT20,H,2022,1151389,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y40T44,H,2010,2347809,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y40T44,H,2011,2396702,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y40T44,H,2012,2457684,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y40T44,H,2013,2528895,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y40T44,H,2014,2607887,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y40T44,H,2015,2692486,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y40T44,H,2016,2781388,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y40T44,H,2017,2871282,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y40T44,H,2018,2955834,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y40T44,H,2019,3027334,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y40T44,H,2020,3080074,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y40T44,H,2021,3110884,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ARG,POP,PS,_T,Y40T44,H,2022,3122748,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y50T54,H,2010,11735231,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y50T54,H,2011,12191487,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y50T54,H,2012,12603644,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y50T54,H,2013,12993259,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y50T54,H,2014,13394252,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y50T54,H,2015,13834600,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y50T54,H,2016,14249500,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y50T54,H,2017,14672300,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y50T54,H,2018,15090000,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y50T54,H,2019,15502400,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y50T54,H,2020,15923000,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y50T54,H,2021,16334000,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IDN,POP,PS,_T,Y50T54,H,2022,16734000,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),JPN,POP,PS,_T,Y_GE65,H,2010,29483665,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),JPN,POP,PS,_T,Y_GE65,H,2011,29759902,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),JPN,POP,PS,_T,Y_GE65,H,2012,30811246,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),JPN,POP,PS,_T,Y_GE65,H,2013,31926017,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),JPN,POP,PS,_T,Y_GE65,H,2014,33038413,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),JPN,POP,PS,_T,Y_GE65,H,2015,33867969,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),JPN,POP,PS,_T,Y_GE65,H,2016,34559657,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),JPN,POP,PS,_T,Y_GE65,H,2017,35087140,A,0,0
