DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,INST_TYPE_EDU,EDUCATION_LEV,AGE,SEX,PERS_TYPE,PERS_QUAL_LEV,PERS_EXP_LEV,PRICE_BASE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,STATISTICAL_OPERATION,BASE_PER,CURRENCY,TRANSFORMATION,DECIMALS
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFR,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2023,52933.76171875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFR,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2019,45026.171875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFR,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2020,45056.171875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFR,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2021,46043.078125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),DEU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2019,61402.5546875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),DEU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2020,63484.0625,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LUX,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2020,98391,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LUX,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2021,100850.2578125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVK,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2023,13894,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVK,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2019,12414,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFR,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2022,46974.44921875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFR,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2023,52933.76171875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFR,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2019,45026.171875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFR,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2020,45056.171875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),DEU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2021,,O,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),DEU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2022,,O,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),DEU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2023,,O,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),DEU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2019,,O,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ESP,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2021,40033.76953125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ESP,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2022,41197.28125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ESP,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2023,42709.34375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ESP,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2019,38558.98046875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FIN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2023,50381.69921875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FIN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2019,46651.1953125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FIN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2020,47584.109375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FIN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2021,48944.44140625,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),PRT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2023,30046,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),PRT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2019,28803,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),PRT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2020,28857,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),PRT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2021,28886.30078125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2022,50091.890625,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2023,54490.59765625,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2019,46659.41796875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2020,46673.1796875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),EST,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2020,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),EST,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2021,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),EST,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2022,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),EST,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2023,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ESP,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2022,36887.0078125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ESP,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2023,38164.83203125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ESP,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2019,34556.72265625,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ESP,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2020,35339.46484375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FIN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2022,33355.3984375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FIN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2023,35172.72265625,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FIN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2019,31755.453125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FIN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2020,31966.48046875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),PRT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2023,30046,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),PRT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2019,28803,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),PRT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2020,28857,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),PRT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2021,28886.30078125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LVA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2020,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LVA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2021,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LVA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2022,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LVA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2023,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),GRC,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2022,17352,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),GRC,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2023,17352,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),DEU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2021,66144.53125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),DEU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2022,67605.2734375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),HRV,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2023,,O,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),HRV,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2022,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),HRV,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2020,,L,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),HRV,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2021,,L,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ITA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2023,33806.3203125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ITA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2019,32356.099609375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ITA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2020,32588.466796875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ITA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2021,32588.466796875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),NLD,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2023,77098.4375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),NLD,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2019,66644,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),NLD,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2020,69553.5703125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),NLD,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2021,71035.8828125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LTU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2023,22342,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LTU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2019,16151,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CRI,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2021,11790217,A,,OBS,,CRC,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CRI,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2023,11907513,A,,OBS,,CRC,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CRI,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2019,11789972,A,,OBS,,CRC,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CRI,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2020,11907513,A,,OBS,,CRC,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CRI,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2021,11907513,A,,OBS,,CRC,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CRI,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2021,12272960,A,,OBS,,CRC,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CRI,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2022,12272960,A,,OBS,,CRC,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CRI,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2023,12272960,A,,OBS,,CRC,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CRI,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2019,12155418,A,,OBS,,CRC,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CRI,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2022,11790217,A,,OBS,,CRC,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),CRI,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2023,11790217,A,,OBS,,CRC,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),AUT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2023,50539.08203125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),AUT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2019,44729.62109375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),AUT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2020,46156.38671875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),AUT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2021,47041.41796875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LVA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2022,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LVA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2023,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LVA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2019,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LVA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2020,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVK,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2023,13894,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVK,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2019,12414,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVK,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2020,12258,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVK,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2021,12642,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2023,33126.6484375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2019,28023.80078125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2020,29333,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2021,30751.970703125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),IRL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2023,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),PRT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2022,29100,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),GRC,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2022,17352,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),GRC,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2022,17352,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ITA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2022,31706.568359375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),NLD,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2022,72127,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FRA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2021,32947.9609375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LTU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2021,18118,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LTU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2019,16151,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2021,30751.970703125,A,,OBS,,EUR,_Z,0
